38, 1, 36, 29, -1, 533, 235, 21.6, 31, ABalaappapp, 375582, 47959, 161333, 3364, , 47959, 25000, 59013, 54352, 0, 
39, 1, 37, 33, -1, 210, 296, 22.0, 29, ABprpppapaaa, 92766, 29752, 83900, 2820, , 29752, 25000, 34549, 34118, 0, 
40, 1, 39, 36, -1, 390, 284, 22.3, 31, ABarappapap, 198734, 38325, 124172, 3240, , 38325, 25000, 51825, 53950, 0, 
41, 1, 47, 55, -1, 420, 294, 22.0, 29, ABarappapaap, 245962, 49830, 140520, 2820, , 49830, 25000, 63603, 69424, 0, 
42, 1, 42, 50, -1, 466, 284, 22.3, 31, ABarapppppp, 298664, 61234, 198397, 3240, , 61234, 25000, 67045, 75201, 0, 
43, 1, 61, 39, -1, 208, 226, 23.0, 29, ABprapappa, 185294, 22870, 64494, 2820, , 22870, 25000, 29523, 28786, 0, 
44, 1, 54, 40, -1, 238, 266, 23.0, 29, ABprppppapa, 102096, 24829, 70017, 2820, , 24829, 25000, 36688, 36394, 0, 
45, 1, 63, 45, -1, 268, 262, 23.0, 29, ABprpppaaaa, 83472, 35346, 99675, 2820, , 35346, 25000, 35563, 35545, 0, 
46, 1, 65, 34, -1, 380, 230, 23.0, 29, ABprppaapaa, 142326, 53925, 152068, 2820, , 53925, 25000, 55834, 60262, 0, 
47, 1, 25, 35, -1, 385, 187, 22.8, 31, ABpraappapp, 221969, 25919, 85428, 3296, , 25919, 25000, 29878, 29161, 0, 
48, 1, 48, 48, -1, 430, 326, 23.0, 29, ABprpappaaa, 228965, 44919, 126672, 2820, , 44919, 25000, 59333, 54359, 0, 
49, 1, 50, -1, -1, 470, 320, 23.2, 31, ABarappaapaa, 278345, 55036, 181399, 3296, , 55036, 25000, 66821, 68320, 0, 
50, 1, 58, 38, -1, 496, 200, 23.0, 29, ABpraaaapav, 400606, 48516, 136816, 2820, , 48516, 25000, 66493, 67325, 0, 
51, 1, 60, 42, -1, 528, 202, 23.0, 29, ABpraaaaaaa, 232341, 52331, 147574, 2820, , 52331, 25000, 55555, 53169, 0, 
52, 1, 52, 43, -1, 558, 278, 23.0, 29, ABalaapaap, 287938, 34873, 98343, 2820, , 34873, 25000, 41516, 36974, 0, 
53, 1, 53, 44, -1, 192, 340, 24.0, 29, Caapaap, 155831, 57917, 163325, 2820, , 57917, 25000, 36672, 34737, 0, 
54, 1, 76, 46, -1, 350, 254, 24.0, 29, ABarappappaap, 115747, 46295, 130553, 2820, , 46295, 25000, 50905, 52528, 0, 
55, 1, 46, 54, -1, 400, 324, 24.0, 29, ABarappaappp, 162344, 49098, 138457, 2820, , 49098, 25000, 58180, 60743, 0, 
56, 1, 57, 49, -1, 464, 216, 24.0, 29, ABprpaaapaapp, 261812, 64354, 181477, 2820, , 64354, 25000, 67591, 72475, 0, 
57, 1, 514, 51, -1, 474, 264, 23.8, 31, ABarapppppa, 256385, 53736, 177115, 3296, , 53736, 25000, 70578, 76572, 0, 
58, 1, 51, 57, -1, 486, 350, 24.0, 29, ABalppapapa, 304856, 61286, 172826, 2820, , 61286, 25000, 64162, 61366, 0, 
59, 1, 45, 37, -1, 486, 248, 24.0, 29, ABalaapapaa, 318469, 71900, 202757, 2820, , 71900, 25000, 67031, 81682, 0, 
60, 1, 59, 64, -1, 504, 312, 24.0, 29, ABalpapaapa, 253347, 52774, 148824, 2820, , 52774, 25000, 67998, 68937, 0, 
61, 1, 72, 52, -1, 242, 228, 25.0, 29, ABprpppaaap, 84250, 37571, 105951, 2820, , 37571, 25000, 36303, 36825, 0, 
62, 1, 55, 53, -1, 322, 248, 25.0, 29, ABprpaaaapp, 114237, 38329, 108089, 2820, , 38329, 25000, 44991, 44140, 0, 
63, 1, 49, 62, -1, 450, 372, 25.0, 29, ABalppapapp, 271150, 43757, 123394, 2820, , 43757, 25000, 54539, 49184, 0, 
64, 1, 83, 63, -1, 508, 252, 25.0, 29, ABarappppap, 287126, 59980, 169143, 2820, , 59980, 25000, 83323, 94692, 0, 
65, 1, 85, 66, -1, 528, 288, 25.4, 31, ABaraaappappp, 456132, 53748, 180807, 3364, , 53748, 25000, 65365, 72172, 0, 
66, 1, 67, 65, -1, 532, 268, 25.3, 31, ABarapppaa, 378701, 58906, 190856, 3240, , 58906, 25000, 69395, 82657, 0, 
67, 1, 86, 58, -1, 556, 244, 25.0, 29, ABalaaapprr, 307962, 44985, 126858, 2820, , 44985, 25000, 54413, 51030, 0, 
68, 1, 69, 59, -1, 188, 262, 26.0, 29, ABprpppaapa, 134358, 37948, 107014, 2820, , 37948, 25000, 35860, 37447, 0, 
69, 1, 71, 69, -1, 238, 298, 26.0, 29, ABprppppapp, 116043, 36309, 102392, 2820, , 36309, 25000, 45190, 46892, 0, 
70, 1, 73, 70, -1, 246, 340, 26.0, 29, ABplppppaapp, 136438, 36315, 102407, 2820, , 36315, 25000, 39157, 38871, 0, 
71, 1, 74, 72, -1, 284, 302, 26.0, 29, ABplpapppapa, 151710, 29934, 84413, 2820, , 29934, 25000, 37231, 36919, 0, 
72, 1, 75, 73, -1, 310, 280, 26.6, 31, MSppaappaa, 140195, 40008, 134586, 3364, , 40008, 25000, 42513, 41435, 0, 
73, 1, 78, 60, -1, 378, 264, 26.0, 29, ABprpapaaa, 166489, 50076, 141213, 2820, , 50076, 25000, 57529, 65692, 0, 
74, 1, 87, 3, -1, 399, 214, 25.8, 31, ABprppaaaap, 249677, 35672, 117574, 3296, , 35672, 25000, 57009, 61007, 0, 
75, 1, 79, 76, -1, 410, 254, 26.0, 29, ABprpapaapapp, 170280, 56472, 159251, 2820, , 56472, 25000, 67360, 74211, 0, 
76, 1, 66, 56, -1, 446, 298, 26.4, 31, ABarappaapap, 320471, 81627, 274592, 3364, , 81627, 25000, 79138, 89346, 0, 
77, 1, 82, 77, -1, 488, 290, 25.8, 31, ABarapaaapaap, 303806, 70937, 233808, 3296, , 70937, 25000, 75066, 90868, 0, 
78, 1, 84, 78, -1, 516, 350, 26.0, 29, ABalppapaap, 351677, 56199, 158481, 2820, , 56199, 25000, 66730, 61354, 0, 
79, 1, 92, 79, -1, 178, 332, 27.0, 29, ABprppppppap, 160287, 48009, 135385, 2820, , 48009, 25000, 46560, 45712, 0, 
80, 1, 62, 67, -1, 204, 363, 26.9, 31, ABplppppppa, 159446, 31560, 109072, 3456, , 31560, 25000, 45571, 44566, 0, 
81, 1, 547, 539, -1, 262, 234, 27.0, 29, ABprppapappp, 104840, 39547, 111523, 2820, , 39547, 25000, 41264, 44728, 0, 
82, 1, 88, 84, -1, 402, 360, 27.0, 29, ABalpapapap, 217685, 37837, 106700, 2820, , 37837, 25000, 56440, 55199, 0, 
83, 1, 81, 61, -1, 436, 354, 27.0, 29, ABalpapapaa, 326304, 57305, 161599, 2820, , 57305, 25000, 63309, 71977, 0, 
84, 1, 80, 94, -1, 436, 312, 27.0, 29, ABarappaappa, 336433, 104748, 295390, 2820, , 104748, 25000, 66850, 74535, 0, 
85, 1, 93, 91, -1, 242, 376, 28.0, 29, ABplpppaappa, 160854, 33403, 94196, 2820, , 33403, 25000, 38027, 37650, 0, 
86, 1, 94, 71, -1, 264, 214, 28.0, 29, ABprppapappa, 108000, 36049, 101658, 2820, , 36049, 25000, 36448, 35228, 0, 
87, 1, 64, 74, -1, 326, 290, 28.0, 29, ABprppaappa, 118152, 47334, 133483, 2820, , 47334, 25000, 52032, 55836, 0, 
88, 1, 77, 75, -1, 378, 291, 27.8, 31, ABprpappapa, 204270, 42954, 141577, 3296, , 42954, 25000, 50386, 52953, 0, 
89, 1, 89, 86, -1, 444, 238, 28.0, 29, ABprpaaapap, 203815, 69577, 196207, 2820, , 69577, 25000, 70665, 74880, 0, 
90, 1, 90, 95, -1, 466, 336, 28.0, 25, ABalpappapa, 265622, 99471, 184221, 1852, , 99471, 25000, 72502, 87660, 0, 
91, 1, 105, 87, -1, 494, 226, 28.0, 29, ABprpaaaaaa, 353091, 58581, 165199, 2820, , 58581, 25000, 73910, 83230, 0, 
92, 1, 91, 97, -1, 502, 336, 28.3, 31, ABalpapaaaa, 383735, 70512, 228460, 3240, , 70512, 25000, 83792, 93391, 0, 
93, 1, 99, 89, -1, 582, 278, 28.0, 29, ABaraaapppp, 250797, 31740, 89507, 2820, , 31740, 25000, 37059, 33027, 0, 
94, 1, 123, 68, -1, 214, 190, 29.0, 29, ABprapapap, 226812, 24606, 69389, 2820, , 24606, 25000, 32764, 32154, 0, 
95, 1, 101, -1, -1, 270, 360, 29.0, 29, ABplppppapa, 149696, 29842, 84154, 2820, , 29842, 25000, 39184, 34536, 0, 
96, 1, 95, -1, -1, 284, 224, 29.0, 29, ABprppapapa, 114562, 40593, 114472, 2820, , 40593, 25000, 40993, 42140, 0, 
97, 1, 102, 92, -1, 288, 322, 29.0, 29, ABplpapppaa, 154552, 38156, 107601, 2820, , 38156, 25000, 42250, 43267, 0, 
98, 1, 113, 82, -1, 338, 222, 29.0, 29, ABprppapaaa, 141662, 35338, 99654, 2820, , 35338, 25000, 47165, 47416, 0, 
99, 1, 96, 99, -1, 364, 322, 29.5, 31, ABplpappaap, 239426, 27400, 90309, 3296, , 27400, 25000, 52768, 51525, 0, 
100, 1, 115, 93, -1, 408, 234, 29.0, 29, ABprpapaapapa, 248541, 55591, 156768, 2820, , 55591, 25000, 69326, 82626, 0, 
101, 1, 97, 85, -1, 434, 260, 29.0, 29, ABprpapaapaa, 180839, 68802, 194023, 2820, , 68802, 25000, 77723, 83266, 0, 
102, 1, 104, 116, -1, 470, 366, 29.0, 29, ABalppapppp, 343872, 61520, 173487, 2820, , 61520, 25000, 77693, 88318, 0, 
103, 1, 118, 96, -1, 474, 192, 28.9, 31, ABprpaapaapa, 386072, 64754, 223789, 3456, , 64754, 25000, 77101, 84619, 0, 
104, 1, 120, 88, -1, 508, 170, 29.0, 29, ABprpaapapap, 202364, 52351, 147629, 2820, , 52351, 25000, 62842, 58126, 0, 
105, 1, 517, 103, -1, 528, 304, 29.0, 29, ABalpaaaapa, 361774, 61422, 173209, 2820, , 61422, 25000, 67650, 76275, 0, 
106, 1, 107, 119, -1, 530, 352, 29.4, 31, ABalppapaaa, 433642, 58324, 196202, 3364, , 58324, 25000, 67413, 66578, 0, 
107, 1, 518, 515, -1, 550, 194, 29.0, 29, ABpraaaaapv, 263004, 55309, 155972, 2820, , 55309, 25000, 59012, 53883, 0, 
108, 1, 109, 90, -1, 162, 227, 29.4, 25, ABprapppaap, 120148, 40687, 70795, 1740, , 40687, 25000, 41321, 40415, 0, 
109, 1, 100, 542, -1, 174, 364, 30.0, 29, ABplppppppp, 242705, 37935, 106977, 2820, , 37935, 25000, 43807, 44291, 0, 
110, 1, 103, -1, -1, 306, 294, 30.0, 29, MSppaappap, 121837, 44107, 124381, 2820, , 44107, 25000, 45298, 50126, 0, 
111, 1, 111, 81, -1, 308, 220, 30.0, 29, ABprppapaap, 126522, 40285, 113605, 2820, , 40285, 25000, 43988, 45335, 0, 
112, 0, 138, -1, -1, 336, 266, 30.6, 31, , 212927, 0, 0, 0, , 0, 0, 0, 0, 0, 
113, 1, 117, 114, -1, 460, 301, 29.7, 31, ABarapapapa, 436016, 63920, 207102, 3240, , 63920, 25000, 82921, 85588, 0, 
114, 1, 98, 115, -1, 460, 392, 30.0, 29, ABalppaappp, 221867, 53380, 150533, 2820, , 53380, 25000, 53063, 47818, 0, 
115, 1, 119, 102, -1, 502, 382, 30.0, 29, ABalppaappa, 255590, 62801, 177099, 2820, , 62801, 25000, 60990, 55705, 0, 
116, 1, 106, 104, -1, 528, 240, 30.0, 29, ABarappppaa, 314418, 56623, 159676, 2820, , 56623, 25000, 73859, 86003, 0, 
117, 1, 133, 120, -1, 576, 248, 30.0, 29, ABalaapaaal, 391579, 49486, 139551, 2820, , 49486, 25000, 57645, 59394, 0, 
118, 1, 122, 105, -1, 154, 284, 31.0, 29, ABprappppp, 231794, 26566, 74917, 2820, , 26566, 25000, 33765, 33330, 0, 
119, 1, 136, 98, -1, 224, 262, 31.0, 29, Cppappa, 149686, 27823, 78460, 2820, , 27823, 25000, 41994, 43106, 0, 
120, 1, 124, 107, -1, 236, 318, 31.0, 29, ABplpappppa, 165932, 39673, 111878, 2820, , 39673, 25000, 48642, 55013, 0, 
121, 1, 125, 122, -1, 261, 284, 31.1, 31, ABprppppaaa, 174625, 39939, 138028, 3456, , 39939, 25000, 49888, 53533, 0, 
122, 1, 112, 123, -1, 330, 338, 31.0, 29, ABplppaappaa, 189166, 52351, 147630, 2820, , 52351, 25000, 52228, 51294, 0, 
123, 1, 127, 111, -1, 374, 270, 31.0, 29, ABprpapapaaa, 158464, 55237, 155769, 2820, , 55237, 25000, 63110, 71759, 0, 
124, 1, 128, 112, -1, 404, 292, 31.0, 29, ABprpapppaa, 435822, 60338, 170153, 2820, , 60338, 25000, 68213, 71593, 0, 
125, 1, 129, 100, -1, 420, 192, 31.0, 29, MSppppaa, 417685, 43544, 122793, 2820, , 43544, 25000, 63220, 65512, 0, 
126, 1, 116, 127, -1, 424, 320, 31.0, 29, ABplpappaaa, 348272, 60255, 169918, 2820, , 60255, 25000, 76086, 73718, 0, 
127, 1, 130, 101, -1, 448, 180, 31.0, 29, ABprpaapaapp, 224979, 65360, 184315, 2820, , 65360, 25000, 74890, 83303, 0, 
128, 1, 131, 138, -1, 492, 294, 31.0, 29, ABarapaaapaaa, 297585, 64755, 182609, 2820, , 64755, 25000, 81520, 87253, 0, 
129, 1, 144, 118, -1, 518, 198, 30.5, 25, ABalaapppap, 253175, 118792, 193868, 1632, , 118792, 25000, 91145, 102106, 0, 
130, 1, 108, 128, -1, 542, 320, 31.0, 29, ABaraaappaa, 373357, 52013, 146677, 2820, , 52013, 25000, 67989, 71118, 0, 
131, 1, 134, 121, -1, 164, 322, 32.0, 29, ABprppppppp, 125921, 38633, 108945, 2820, , 38633, 25000, 45672, 46872, 0, 
132, 1, 147, 106, -1, 184, 210, 32.0, 29, ABprapppaaa, 151379, 40484, 114164, 2820, , 40484, 25000, 42003, 43533, 0, 
133, 1, 148, 130, -1, 210, 306, 32.0, 29, Caapaaaa, 149357, 30373, 85651, 2820, , 30373, 25000, 41462, 42682, 0, 
134, 1, 151, 108, -1, 262, 166, 32.0, 29, ABprappaap, 194961, 22344, 63011, 2820, , 22344, 25000, 25973, 25424, 0, 
135, 1, 126, 5, -1, 280, 363, 32.3, 31, ABplpppaaap, 179056, 42478, 137628, 3240, , 42478, 25000, 44459, 45397, 0, 
136, 1, 154, 109, -1, 320, 160, 32.0, 29, ABprapaapp, 218875, 26636, 75113, 2820, , 26636, 25000, 31496, 31824, 0, 
137, 1, 139, 149, -1, 346, 354, 32.0, 29, ABplpaaaappa, 189581, 72041, 203156, 2820, , 72041, 25000, 50591, 54597, 0, 
138, 1, 114, 125, -1, 376, 368, 32.0, 29, ABplpaaaapa, 204276, 48101, 135644, 2820, , 48101, 25000, 57913, 57343, 0, 
139, 1, 141, 113, -1, 448, 214, 32.0, 29, MSppapap, 256977, 37711, 106346, 2820, , 37711, 25000, 67183, 68556, 0, 
140, 1, 132, 117, -1, 502, 218, 32.0, 29, ABalaapppaa, 303057, 62940, 177490, 2820, , 62940, 25000, 75520, 88289, 0, 
141, 1, 145, 129, -1, 552, 206, 32.0, 29, ABalaappppp, 344923, 52838, 149003, 2820, , 52838, 25000, 79280, 86074, 0, 
142, 1, 121, 140, -1, 550, 284, 32.0, 29, ABaraaappapa, 475030, 47261, 133276, 2820, , 47261, 25000, 75782, 78675, 0, 
143, 1, 146, 141, -1, 554, 252, 32.0, 29, ABalaapaaar, 366860, 67009, 188965, 2820, , 67009, 25000, 75618, 92167, 0, 
144, 1, 135, 4, -1, 168, 372, 33.0, 29, ABplapppapa, 244289, 32518, 91700, 2820, , 32518, 25000, 45331, 44428, 0, 
145, 1, 161, 132, -1, 230, 174, 33.0, 29, ABprappapp, 199419, 26689, 75264, 2820, , 26689, 25000, 29966, 30320, 0, 
146, 1, 150, 143, -1, 250, 404, 33.0, 29, ABplappppa, 194923, 30270, 85360, 2820, , 30270, 25000, 35701, 33280, 0, 
147, 1, 163, 133, -1, 265, 337, 33.0, 31, ABplppppaaa, 199089, 47965, 165576, 3452, , 47965, 25000, 48590, 57133, 0, 
148, 1, 137, 147, -1, 302, 348, 33.0, 29, ABplppaappap, 198991, 40369, 113840, 2820, , 40369, 25000, 47903, 48955, 0, 
149, 1, 155, 124, -1, 353, 194, 33.2, 31, Dpapp, 197270, 18411, 60682, 3296, , 18411, 25000, 32722, 34078, 0, 
150, 1, 27, 153, -1, 429, 345, 33.1, 31, ABplpapaaaaa, 385429, 57578, 198990, 3456, , 57578, 25000, 74821, 85133, 0, 
151, 1, 158, 134, -1, 436, 387, 33.5, 31, ABplpaaapppap, 253688, 52505, 173058, 3296, , 52505, 25000, 68151, 68196, 0, 
152, 1, 26, 135, -1, 440, 147, 33.2, 31, ABpraaappp, 293914, 49217, 162220, 3296, , 49217, 25000, 65957, 65329, 0, 
153, 1, 143, 545, -1, 485, 366, 32.8, 31, ABalppapppa, 397789, 53919, 177718, 3296, , 53919, 25000, 83436, 94339, 0, 
154, 1, 172, 6, -1, 500, 244, 32.9, 31, MSppaaaa, 380654, 48838, 168784, 3456, , 48838, 25000, 66017, 70509, 0, 
155, 1, 174, 139, -1, 536, 170, 33.0, 29, ABpraaaaapd, 224262, 65704, 185285, 2820, , 65704, 25000, 61718, 60724, 0, 
156, 1, 177, 142, -1, 163, 251, 34.0, 31, ABprapapppp, 144370, 31897, 110108, 3452, , 31897, 25000, 46102, 47109, 0, 
157, 1, 179, 131, -1, 219, 215, 34.0, 31, Cppappp, 173571, 22888, 79010, 3452, , 22888, 25000, 36813, 39171, 0, 
158, 1, 149, 167, -1, 218, 382, 34.0, 29, ABplpppaappp, 173804, 40854, 115207, 2820, , 40854, 25000, 52901, 55960, 0, 
159, 1, 152, 144, -1, 270, 306, 34.0, 29, ABplpapppapp, 150388, 36099, 101799, 2820, , 36099, 25000, 47095, 51982, 0, 
160, 1, 164, 145, -1, 276, 248, 34.0, 29, MSpappapp, 344152, 31818, 89726, 2820, , 31818, 25000, 44121, 45937, 0, 
161, 1, 166, 146, -1, 294, 168, 34.0, 29, ABprappaaa, 194069, 25385, 71585, 2820, , 25385, 25000, 31925, 32686, 0, 
162, 1, 168, 546, -1, 326, 368, 34.0, 29, ABplpaaaappp, 135030, 36751, 103637, 2820, , 36751, 25000, 46788, 43412, 0, 
163, 1, 140, 151, -1, 384, 398, 34.3, 25, ABplppaapaa, 229923, 87992, 150290, 1708, , 87992, 25000, 53333, 52719, 0, 
164, 1, 523, 158, -1, 396, 225, 33.9, 31, ABprppaaaaa, 209440, 36291, 125423, 3456, , 36291, 25000, 61859, 67027, 0, 
165, 1, 157, 152, -1, 398, 354, 34.0, 29, ABplpapaaap, 286566, 53550, 151012, 2820, , 53550, 25000, 62243, 68856, 0, 
166, 1, 169, 126, -1, 400, 156, 34.0, 29, ABprpaappap, 204862, 57500, 162149, 2820, , 57500, 25000, 58015, 59356, 0, 
167, 1, 142, 174, -1, 470, 322, 33.6, 25, ABalpaaaaap, 484433, 53889, 93766, 1740, , 53889, 25000, 84899, 82112, 0, 
168, 1, 170, 136, -1, 484, 176, 33.9, 31, ABprpaapapaa, 334845, 49967, 172687, 3456, , 49967, 25000, 90120, 98978, 0, 
169, 1, 171, 154, -1, 487, 212, 33.8, 31, ABprpaapaaa, 340100, 67503, 222491, 3296, , 67503, 25000, 78036, 86241, 0, 
170, 1, 184, 175, -1, 486, 282, 34.0, 29, ABarapaaappa, 315430, 64243, 181165, 2820, , 64243, 25000, 75809, 88475, 0, 
171, 1, 175, 156, -1, 532, 222, 34.0, 31, ABalaappppa, 377006, 55461, 191453, 3452, , 55461, 25000, 76192, 85294, 0, 
172, 1, 160, 164, -1, 150, 344, 35.0, 29, Caappvp, 176688, 38561, 108742, 2820, , 38561, 25000, 39583, 40795, 0, 
173, 1, 178, 166, -1, 196, 350, 35.0, 29, Caappva, 180253, 32667, 92122, 2820, , 32667, 25000, 48386, 50003, 0, 
174, 1, 181, 169, -1, 241, 363, 35.3, 31, Capapppp, 232803, 29141, 94418, 3240, , 29141, 25000, 47897, 50963, 0, 
175, 1, 153, 170, -1, 313, 318, 34.9, 31, ABplppaappp, 194613, 42355, 146380, 3456, , 42355, 25000, 50735, 55574, 0, 
176, 1, 167, 148, -1, 318, 246, 35.0, 29, ABprppappaa, 139470, 41380, 116691, 2820, , 41380, 25000, 50532, 52475, 0, 
177, 1, 203, 157, -1, 350, 152, 35.0, 29, ABpraapppp, 235518, 25904, 73048, 2820, , 25904, 25000, 40212, 40769, 0, 
178, 1, 193, 150, -1, 380, 200, 35.0, 29, Dpapa, 193859, 26146, 73732, 2820, , 26146, 25000, 36544, 40046, 0, 
179, 1, 196, 172, -1, 420, 169, 35.5, 31, ABprpaappaa, 253265, 59548, 196269, 3296, , 59548, 25000, 63079, 72001, 0, 
180, 1, 159, 159, -1, 436, 294, 34.9, 27, ABarapaaappp, 255022, 110815, 232712, 2100, , 110815, 25000, 80347, 87448, 0, 
181, 1, 563, 160, -1, 444, 356, 35.1, 31, ABplpapaaaap, 316795, 72342, 250015, 3456, , 72342, 25000, 79999, 90993, 0, 
182, 1, 185, 187, -1, 510, 276, 35.0, 29, ABaraaaaapap, 290385, 61430, 173233, 2820, , 61430, 25000, 76167, 88646, 0, 
183, 1, 173, 155, 189, 512, 360, 35.0, 29, ABalppappap, 373017, 56277, 158700, 2820, , 56277, 25000, 89729, 102709, 0, 
184, 1, 187, 177, -1, 578, 306, 35.0, 29, ABalpaapppa, 312539, 48431, 136576, 2820, , 48431, 25000, 55975, 52672, 0, 
185, 1, 186, 163, -1, 580, 264, 35.0, 29, ABalaaaarraap, 358668, 56968, 160650, 2820, , 56968, 25000, 66136, 70689, 0, 
186, 1, 180, 178, -1, 226, 402, 36.0, 29, ABplpppapp, 215584, 46556, 131288, 2820, , 46556, 25000, 47674, 50425, 0, 
187, 1, 165, 181, -1, 278, 382, 36.0, 29, ABplpppaaaap, 184666, 47887, 135041, 2820, , 47887, 25000, 51012, 52707, 0, 
188, 1, 191, 184, -1, 329, 316, 36.1, 31, MSappapaa, 204314, 43430, 150094, 3456, , 43430, 25000, 53733, 57563, 0, 
